a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.0075,0.551060154,0.125083687,0.003600377,1.061085942,0.024065841,227.1289759,9.006967596,6,F
