a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.00476,2.011986799,0.101059141,0.006170685,1.053306771,0.117229335,0.246721718,0.021748303,43,AQ
