a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.0047625,0.59127549,0.108575541,0.004677884,1.17072095,0.040192879,0.142023183,0.00927701,6,F
