0,0,0
0.08,138.8515271,11.843451
0.16,116.8149114,9.486051
0.240001,111.4219612,9.314425
0.32,114.384116,2.74839
0.400001,113.2011749,6.839201
0.48,123.8989169,2.761202
0.560001,129.9047959,4.015289
0.64,135.2298486,4.396194
0.72,136.4327503,3.629501
0.800001,143.6055962,3.149484
0.880001,150.7826628,7.736995
0.960001,153.1395778,9.767043
1.040001,159.0726533,7.556084
1.12,168.5978239,9.275076
1.2,171.0110215,9.43584
1.280001,175.2397548,12.894712
1.36,185.2622024,20.146192
1.44,185.2809046,21.792611
1.52,189.5039652,24.601022
1.600001,190.7236023,22.20814
1.68,193.0045557,23.75965
1.76,197.891364,22.336807
1.840001,203.1348759,19.562977
1.92,206.1535003,23.405142
2,205.5293141,23.306063
2.08,213.3260404,21.205721
2.16,213.9079206,25.329206
2.240001,216.2944751,29.927196
