a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.004,0.777447435,0.231719534,0.033313583,1.035237114,0.035235223,0.09256437,0.021536813,55,BC
