a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.01,0.847608634,0.056388438,0.001621859,1.10282071,0.018853754,0.529185384,0.020334107,22,V
