a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.005,0.386576863,0.916629943,0.051359478,1.074940284,0.042564413,0.021598965,0.001688652,29,AC
