a,tauU/tau0,muU/muABL,diff,Uon/Uoff,diff,UT,diff,列番号,列（英語表記）
0.005,0.921345949,0.115770903,0.001296201,1.031230574,0.017462988,0.091881525,0.001607947,67,BO
