0.000000,0.000000,0.000000
0.080000,153.276715,8.281027
0.160000,153.751480,15.491407
0.240001,134.251557,6.451069
0.320000,116.327536,6.742898
0.400000,121.607499,6.091050
0.480000,125.800554,1.964815
0.560000,123.179815,3.885719
0.640001,121.601638,5.621483
0.720000,119.562465,6.324327
0.800000,119.553796,8.100341
0.880001,119.497506,10.333085
0.960000,120.544368,10.955585
1.040000,120.625289,10.758473
1.120000,129.002599,16.756107
1.200001,130.579425,15.487820
1.280000,137.424766,18.255689
1.360000,143.812103,16.587427
1.440001,149.523235,17.220389
1.520000,149.634264,14.704939
1.600001,155.838896,17.796957
1.680000,168.454319,20.617506
1.760001,182.664477,24.532279
1.840001,197.927725,20.899850
1.920000,206.869306,14.369253
2.000000,215.826722,11.732969
2.080000,217.427890,14.957520
2.160000,215.308960,16.955271
2.240001,215.819531,18.779722
2.320001,183.715238,69.451447
2.400000,133.486151,104.543627
2.480001,143.440939,67.582218
2.560000,45.404374,30.293023
2.640001,17.844272,13.830303
2.720000,22.571243,29.189636
2.800001,1.703194,2.325807
2.880001,10.358876,12.146659
2.960000,7.362271,9.029454
3.040000,0.000000,0.000000
3.120000,0.000000,0.000000
3.200000,7.894737,10.689524
3.280001,32.014540,32.014539
3.360001,1.315790,1.315790
