0.000000,0.000000,0.000000
0.080000,100.966589,8.706873
0.160000,114.223744,4.620807
0.240001,120.707414,7.420461
0.320001,130.624514,7.051179
0.400000,131.858855,2.632927
0.480000,132.800730,4.276354
0.560001,134.362941,4.090289
0.640000,137.802016,4.790621
0.720001,139.088178,3.631719
0.800000,138.161095,4.055863
0.880001,139.427610,5.164971
0.960001,136.930764,4.896044
1.040000,140.039710,4.863451
1.120001,138.714265,3.765967
1.200000,139.068382,3.562903
1.280001,138.358807,3.864437
1.360001,137.103564,4.112545
1.440000,138.321941,4.471011
1.520000,137.364384,2.656116
1.600001,139.213100,4.226224
1.680001,137.972413,4.136574
1.760001,136.744148,5.519222
1.840001,137.981357,3.712904
1.920001,138.589512,3.805703
2.000001,138.327131,6.457724
2.080000,136.441689,4.233776
2.160000,137.672937,5.726083
2.240001,137.473386,4.271915
2.320001,136.767434,4.046825
2.400000,137.355094,4.917492
2.480001,137.709860,4.933013
2.560000,136.740999,2.859161
