0.000000,0.000000,0.000000
0.100000,209.321714,12.394180
0.200000,266.464280,21.723022
0.300000,237.248172,19.401668
0.400001,219.905456,11.792992
0.500000,217.340416,11.314349
0.600000,218.301819,13.182354
0.700001,220.549144,14.876621
0.800001,220.231135,14.265255
0.900001,219.906925,14.184187
1.000001,223.760812,16.853738
1.100001,228.256561,17.649833
1.200000,234.673911,20.059710
1.300000,238.213027,19.514576
1.400001,243.023350,21.268265
1.500001,234.161635,8.691230
1.600000,235.213337,8.665944
