
3.75,4.376,0.237537365
7.5,2.4794,0.112837228
15,1.3876,0.050965086
37.5,0.6326,0.02412136
75,0.3594,0.009600208
150,0.20572,0.005238091
375,0.10324,0.006247431
750,0.071342,3.6E-05
